Compound_name,Fragment,Insp_frag_found,dockedSMILES,fragSMILES,SuCOS_score,Avg_SuCOS_score
SID-ELM-b65-18,x0107,1,O=C(Nc1ccccc1)Nc1c(F)ncc2[nH]ncc12,CC(O)NC1CNCCC1C,0.5880283960113722,0.08642887808612654
CHR-SOS-70e-6,x0678,1,O=C(CC1(Oc2ccccc2)CC1)Nc1cccnc1,OC(CC1CCCCC1)NC1CCCNC1,0.49120180267455027,0.08899280939158238
MAK-UNK-0d6-5,x0991,0,CC(C(=O)[S-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CCC(N)N,0.4146411824222844,0.10597637906263467
MAK-UNK-0d6-15,x0991,0,CC(C(=O)[S-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CCC(N)N,0.4146411824222844,0.10597637906263467
SID-ELM-8b3-2,x0678,1,O=C(CC1CCCCC1)Nc1cccnc1F,OC(CC1CCCCC1)NC1CCCNC1,0.5070686979764638,0.08340098513812555
SID-ELM-258-10,x0107,1,O=C(Nc1ccccc1)Nc1cncc2[nH]ncc12,CC(O)NC1CNCCC1C,0.5820611425241817,0.0854377029513048
MAK-UNK-516-15,x1392,0,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.3930237996228646,0.14425489504397665
MAK-UNK-516-3,x1392,0,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.3930237996228646,0.14425489504397665
MAK-UNK-516-12,x1392,0,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.3930237996228646,0.14425489504397665
MAK-UNK-516-14,x1392,0,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.3930237996228646,0.14425489504397665
TRY-UNI-714-2,x0107,1,Cc1c(N)cncc1NC(=O)Cc1ccccc1,CC(O)NC1CNCCC1C,0.4981401873955207,0.10578061238639029
MAK-UNK-9e4-27,x1392,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4551951492273856,0.176834579652483
MAK-UNK-9e4-23,x1392,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4551951492273856,0.176834579652483
MAK-UNK-9e4-26,x1392,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4551951492273856,0.176834579652483
MAK-UNK-9e4-25,x1392,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4551951492273856,0.176834579652483
MAK-UNK-9e4-24,x1392,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4551951492273856,0.176834579652483
MAK-UNK-9e4-22,x1392,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4551951492273856,0.176834579652483
NIR-THE-c33-3,x0104,1,CC(=O)NCCc1c[nH]c2c(C3CN(C(=O)CCl)Cc4ccccc43)c(F)ccc12,CC(O)NCCC1CNC2CCC(F)CC12,0.6481098711405411,0.15965450786501054
CHR-SOS-6c4-2,x0107,1,Cc1ccncc1NC(=O)NC1(C#Cc2cccnc2)CCCCC1,CC(O)NC1CNCCC1C,0.4081372183455028,0.15606866631116587
GAB-REV-70c-12,x0107,1,Cc1ccncc1NC(=O)CCNc1ccc2[nH]ncc2c1,CC(O)NC1CNCCC1C,0.49106182809193855,0.13186169567020606
MAK-UNK-208-1,x0749,1,[NH3+]CC1OC(C2CCCC(O)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.48132406688434665,0.15340725820322954
MAK-UNK-208-18,x0749,1,[NH3+]CC1OC(C2CCCC(O)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.48132406688434665,0.15340725820322954
FRA-BIO-8bf-1,x0107,1,Cc1ccc(S(=O)(=O)Nc2c(-c3cccnc3)nc3ccccn23)c(C)c1,CC(O)NC1CNCCC1C,0.4477938950721491,0.16012735884519555
CHR-SOS-e96-2,x0678,1,NS(=O)(=O)c1cccc(C2(CC(=O)Nc3cccnc3)CCCC2)c1,OC(CC1CCCCC1)NC1CCCNC1,0.4524857407647779,0.1429215725909943
JOH-CHE-350-2,x0991,1,CC(=O)NCCc1c[nH]c2c1cc(Cl)c1cc(CCCC(N)=[NH2+])sc12,CCC(N)N,0.537580185049198,0.1225195950202301
WAR-XCH-e55-11,x0107,0,Cc1ccncc1NC(=O)C[NH2+]C1(c2ccccc2)CCCCC1,CC(O)NC1CNCCC1C,0.4659810145327713,0.1134400418039368
CHR-SOS-f73-5,x0678,1,O=C(CC1(c2cccnc2)CCCC1)Nc1cccnc1,OC(CC1CCCCC1)NC1CCCNC1,0.46320162672447085,0.1217583077178022
KIM-UNI-60f-6,x0107,1,Cc1ccncc1N1C(=O)CCN(CCC(N)=O)C1=O,CC(O)NC1CNCCC1C,0.5209934858613728,0.12373239072497386
STE-UNK-a3c-1,x0107,1,C#Cc1c(Cc2cc(C)cc3ccnnc23)nc(-c2cnccc2C)c2[nH]nc(C)c12,CC(O)NC1CNCCC1C,0.4501607873833354,0.16805894461803647
TRY-UNI-714-3,x0107,1,Cc1c(N)cncc1NC(=O)Cc1cccc(Cl)c1,CC(O)NC1CNCCC1C,0.5118501973985448,0.1126812867843063
MAK-UNK-0d6-13,x0749,1,CN(C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4161043287681205,0.11530120959592789
CHR-SOS-1f3-1,x0434,0,Cc1ccncc1NC(=O)NC1(Oc2ccccc2)CCCCC1,OC(NC1CCCCC1)NC1CCCNC1,0.4673470048661658,0.11857864461191095
MIH-UNI-339-8,x0107,1,CS(=O)(=O)NCc1ccc2cc(N3CCN([O-])CC3)c(Cc3cccnc3)nc2c1,CC(O)NC1CNCCC1C,0.35507669417898713,0.15306291279004552
AUS-ARG-7cf-3,x0107,0,COc1ccc2c(c1)CCCC2CNc1cn[nH]c(=O)c1Cl,CC(O)NC1CNCCC1C,0.5292844810124064,0.08954861409791912
MAK-UNK-9e4-11,x0434,0,O=c1c2cc(F)c(F)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,OC(NC1CCCCC1)NC1CCCNC1,0.45477067034982543,0.16534882961975744
CHR-SOS-1f3-4,x0678,1,Cc1ccncc1NC(=O)NC1(Oc2ccccc2)CCCC1,OC(CC1CCCCC1)NC1CCCNC1,0.4728256832774694,0.11347485252414473
CHR-SOS-54d-5,x0678,1,Nc1nccc(C#CC2(CC(=O)Nc3cccnc3)CCCCC2)n1,OC(CC1CCCCC1)NC1CCCNC1,0.5086074793798248,0.15636124895175796
DAR-DIA-23a-2,x0678,1,N#Cc1cncc(NC(=O)Cc2c[nH]c3ncccc23)c1,OC(CC1CCCCC1)NC1CCCNC1,0.4302256024795986,0.11122342924375346
SID-ELM-b65-12,x0678,1,O=C(CC1CCCCC1)Nc1c(F)ncn2nccc12,OC(CC1CCCCC1)NC1CCCNC1,0.4694554146916312,0.07682522852487678
CHR-SOS-709-14,x0946,1,O=C(Nc1cccnc1)c1cc(Cl)ccc1-c1ccccc1,NS(O)(O)C1CCC(Br)CC1,0.4352682143504496,0.07986407694080147
MED-UNK-e6e-2,x0678,1,O=C(CC1CCC(F)CC1)Nc1cccnc1,OC(CC1CCCCC1)NC1CCCNC1,0.4441976167825692,0.08500354197139803
AUS-ARG-7cf-1,x1382,0,COC1CC(COc2cccnc2)N(c2ncccn2)C1,CC(O)NC(C)C1CCCC(Cl)C1,0.37730955443378744,0.12742040742655172
MAK-UNK-194-15,x0678,1,CCc1ncnc(N)c1C#CC[NH2+]CCc1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.41684636973087175,0.10352698696762276
DAR-DIA-842-23,x0107,0,Cn1cc(NC(=O)Cc2cc3cccnc3[nH]2)cn1,CC(O)NC1CNCCC1C,0.3854058305674938,0.07923634102566134
MAK-UNK-9e4-35,x1420,0,Cc1c(F)c(Cl)cc2c1c(=O)n(-c1cccnc1)c(=O)n2-c1ccccc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.5265472221716379,0.18991155297972082
ADA-UNI-f8e-4,x0678,1,C[NH2+]CCOC(C(=O)Nc1cccnc1)c1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.3815475355639525,0.1281038764801039
PET-SGC-d01-2,x0678,1,CS(=O)(=O)NCCC1(CC(=O)Nc2cccnc2)CCCCC1,OC(CC1CCCCC1)NC1CCCNC1,0.5614259863371291,0.14598030669270867
PET-SGC-d01-1,x0678,1,CS(=O)(=O)NCC(C(=O)Nc1cccnc1)c1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.533563465671289,0.10027482961428055
SID-ELM-258-14,x0678,1,O=C(Nc1ccccc1)Nc1cncc2nccn12,OC(CC1CCCCC1)NC1CCCNC1,0.4384825373102158,0.07036779064709484
MAK-UNK-208-11,x0749,1,[NH3+]CC1OC(C2CCCC(CO)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5824761007833694,0.1757561449914388
SID-ELM-258-15,x0967,0,CN(C)c1cncc(NC(=O)CC2CCCCC2)c1,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.40836028827721393,0.08479040381403831
MAK-UNK-208-24,x0749,1,[NH3+]CC1OC(C2CC(O)CC(O)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5198708406459104,0.15883517204938824
RAI-NOV-c18-2,x0434,1,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,OC(NC1CCCCC1)NC1CCCNC1,0.4584472079825765,0.16611485068771273
SID-ELM-b65-10,x0678,1,O=C(CC1CCCCC1)Nc1c(F)ncc2ncccc12,OC(CC1CCCCC1)NC1CCCNC1,0.5628889011875693,0.09046170794193951
WAR-XCH-e55-9,x0107,0,Cc1ccncc1NC(=O)NC1(c2cccnc2)CCCCC1,CC(O)NC1CNCCC1C,0.48350043634641954,0.1430981486930243
SID-ELM-258-5,x0678,1,Nc1cncc(NC(=O)Nc2ccccc2)c1,OC(CC1CCCCC1)NC1CCCNC1,0.43023685565858527,0.06931695509940164
MAK-UNK-208-13,x0749,1,[NH3+]CC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5037375790145175,0.15556250756097187
MAK-UNK-198-9,x0749,1,[NH3+]CC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5037375790145175,0.15556250756097187
MAK-UNK-208-12,x0749,1,[NH3+]CC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5037375790145175,0.15556250756097187
MAK-UNK-208-16,x0749,1,[NH3+]CC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5037375790145175,0.15556250756097187
CHR-SOS-6c4-5,x0107,1,Cc1ccncc1NC(=O)NC1(C#Cc2cccnc2)CCCC1,CC(O)NC1CNCCC1C,0.4162977117549028,0.1465977084844164
DAR-DIA-fb2-15,x0104,1,CC(=O)NCCc1c[nH]c2c(C[NH+]3CCN(C(=O)CCl)CC3)cc(Cl)cc12,CC(O)NCCC1CNC2CCC(F)CC12,0.5330049143693882,0.1591233583027725
MAK-UNK-208-10,x0749,1,CCC1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)O1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5200583240430383,0.17242433365219986
CHR-SOS-597-3,x0678,1,Cc1ncc(CC2(CC(=O)Nc3cccnc3)CCCC2)s1,OC(CC1CCCCC1)NC1CCCNC1,0.4615383452177515,0.11222838678592278
MAK-UNK-516-1,x0749,1,CNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.3835932642573438,0.1288861317093814
MAK-UNK-198-13,x0749,1,[NH3+]CC1OC(C2CCCCC2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.49697523492293594,0.1558960805068544
MAK-UNK-208-6,x0749,1,[NH3+]CC1OC(C2CCCCC2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.49697523492293594,0.1558960805068544
MAK-UNK-60a-8,x0749,1,[NH3+]CC1OC(C2CCCCC2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.49697523492293594,0.1558960805068544
CHR-SOS-597-6,x0678,1,O=C(CC1(Cc2cccnc2)CCCCC1)Nc1cccnc1,OC(CC1CCCCC1)NC1CCCNC1,0.5643432350366786,0.12684373837010463
TAM-UNI-c14-8,x0678,1,NS(=O)(=O)c1ccc2c(c1)CN(C(=O)Cc1c[nH]c3ncccc13)CCC2,OC(CC1CCCCC1)NC1CCCNC1,0.46096858680540115,0.11112797857813116
TAM-UNI-c14-3,x0104,1,CC(=O)NCCc1c[nH]c2c(NCC(=O)Nc3cccnc3)cc(F)cc12,CC(O)NCCC1CNC2CCC(F)CC12,0.5259586108110657,0.13983562123156656
NAU-LAT-811-5,x0104,1,CC(=O)NCCc1c[nH]c2c(OCc3ccccc3)cc(F)cc12,CC(O)NCCC1CNC2CCC(F)CC12,0.5656057183112616,0.1258721386720388
GAB-REV-70c-17,x0107,1,Cc1ccncc1NC(=O)CNc1c[nH]c2ccccc12,CC(O)NC1CNCCC1C,0.4868341290800422,0.12345392865234135
AUS-ARG-7cf-8,x0967,0,Cc1nc(C2Nc3ccccc3C(=O)N2Cc2cccnc2)cs1,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.4246892584364169,0.0972969117105069
GAB-REV-70c-15,x0107,1,COc1ccc(-c2csc(CC(=O)Nc3cnccc3C)n2)cc1,CC(O)NC1CNCCC1C,0.5215365195601648,0.13056276141243295
GAB-REV-70c-18,x0107,1,Cc1ccncc1NC(=O)Cc1ccc2nc[nH]c2c1,CC(O)NC1CNCCC1C,0.49503758197433156,0.11201217362671294
MAK-UNK-194-13,x0678,1,C(#Cc1cncnc1)C[NH2+]CCc1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.4206800943079072,0.10061790348988815
HAR-NEW-ca1-2,x0107,0,O=C(Nc1cccc(O)c1)Nc1cnccc1CC1CCNC(=O)N1,CC(O)NC1CNCCC1C,0.4732811283445256,0.07626955180238944
AUS-ARG-7cf-10,x0748,0,Fc1ccc(Oc2nc(-c3cccnc3)nc3ccccc23)c(Cl)c1,CC(O)NC(C)C1CCCC(Cl)C1,0.3724306992528087,0.15073892795672572
CHR-SOS-709-15,x0946,1,NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2C(=O)Nc2cccnc2)cc1,NS(O)(O)C1CCC(Br)CC1,0.5361113410976929,0.09191647683520839
DAR-DIA-23a-4,x1093,1,N#Cc1cccc(NC(=O)Cc2cccnc2)c1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.48686371674003165,0.09371087637096105
CHA-KIN-cea-2,x0107,1,O=C(CC1CCCCC1)Nc1cnccc1CO,CC(O)NC1CNCCC1C,0.5249451077479319,0.0916330528823207
TRY-UNI-1fd-5,x0678,1,O=C(Cc1c[nH]c2ncccc12)NCc1cccc(Cl)c1,OC(CC1CCCCC1)NC1CCCNC1,0.4727701863245604,0.11561876475789938
MIH-UNI-339-3,x0107,1,Cc1ccncc1Nc1cc(-c2ccccc2CCS(N)(=O)=O)cc(N)n1,CC(O)NC1CNCCC1C,0.4580393430139204,0.1232631858396692
CHR-SOS-6c4-3,x0107,1,Cc1ccncc1NC(=O)NC1(C#Cc2cncnc2)CCCCC1,CC(O)NC1CNCCC1C,0.4553803557066506,0.15210757463604752
DAR-DIA-033-7,x0107,0,O=C(Cc1ccccc1)Nc1cnccc1CCNC(=O)NC1CCCCC1,CC(O)NC1CNCCC1C,0.5249853241538275,0.12119941509470937
CHR-SOS-6c4-7,x0107,1,Cc1ccncc1NC(=O)NC1(C#Cc2ccccn2)CCC1,CC(O)NC1CNCCC1C,0.38558860664563377,0.14548850702999874
MAK-UNK-0d6-7,x0749,1,CC(C(=O)[O-])c1ccc2c(c1)[nH]c1cnc(Cl)cc12,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.44980034443524153,0.12878639340512005
MAK-UNK-9e4-32,x0387,0,Cc1ccccc1-n1c(=O)n(-c2cccnc2)c(=O)c2cc(F)c(Cl)cc21,OC1CCN(CC2CCSC2)CC1,0.48180025434544327,0.1813371474033779
MAK-UNK-208-23,x0749,1,[NH3+]CC1OC(C2CCCC(C=O)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4859430117268114,0.17179108746985305
MAK-UNK-198-10,x0749,1,[NH3+]CC1OC(C2CCCC(C=O)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4859430117268114,0.17179108746985305
MAK-UNK-60a-10,x0749,1,[NH3+]CC1OC(C2CCCC(C=O)C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4859430117268114,0.17179108746985305
SID-ELM-258-6,x0678,1,CNc1cncc(NC(=O)Nc2ccccc2)c1,OC(CC1CCCCC1)NC1CCCNC1,0.44207596272359806,0.07293422131434217
MAK-UNK-9e4-15,x0678,0,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cncnc1,OC(CC1CCCCC1)NC1CCCNC1,0.40865253234577315,0.15864926185741837
BEN-VAN-578-12,x0107,1,CCOc1cnc(-c2cnccc2C)cc1-c1cccc(N2CCCC2=O)c1,CC(O)NC1CNCCC1C,0.5050716753718208,0.1479065018420996
DAR-DIA-842-16,x0678,1,Cc1cnc(CC(=O)Nc2cccnc2)o1,OC(CC1CCCCC1)NC1CCCNC1,0.519454184712026,0.07342814964155593
SID-ELM-258-9,x0678,1,O=C(Nc1ccccc1)Nc1cncc2nc[nH]c12,OC(CC1CCCCC1)NC1CCCNC1,0.4127843659860291,0.0696156671942852
MAK-UNK-726-6,x0991,0,Cc1ccncc1NCC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,CCC(N)N,0.4302459126843496,0.14527646164233715
DOU-UNK-b53-18,x0107,1,Cc1ccncc1NC(=O)CC1(C[NH+]2CCC(O)CC2)CSCC1C,CC(O)NC1CNCCC1C,0.4509801521293534,0.15124227028209034
DAN-RED-da4-10,x0107,1,CS(=O)(=O)NCC(C(=O)N1CCc2ccncc21)c1ccc(Cl)cc1,CC(O)NC1CNCCC1C,0.525237024401674,0.10274179884541991
TRY-UNI-714-22,x0107,1,Cc1ccncc1NC(=O)C(C)c1cccc(C#N)c1,CC(O)NC1CNCCC1C,0.5374219310927563,0.09834957130741495
AUS-ARG-7cf-7,x0748,0,Cc1ccc(Oc2nc(-c3cccnc3)nc3ccccc23)cc1C,CC(O)NC(C)C1CCCC(Cl)C1,0.4677950497379759,0.16400914874400646
TRY-UNI-714-20,x0678,1,Cc1ccncc1NC(=O)Cc1cccc(C#N)c1,OC(CC1CCCCC1)NC1CCCNC1,0.5219164361605168,0.10753968443976564
CHR-SOS-6c4-1,x0107,1,Cc1ccncc1NC(=O)NC1(C#Cc2ccccn2)CCCCC1,CC(O)NC1CNCCC1C,0.40832987494323164,0.15322369800754637
SID-ELM-258-22,x0678,1,O=C(Nc1ccccc1)Nc1cncn2nccc12,OC(CC1CCCCC1)NC1CCCNC1,0.43406507826662655,0.06876721595168737
DOU-UNK-b53-14,x0387,1,CC(=O)N1Cc2ccccc2C(c2cc3[nH]cc(C4CC4)c3cc2Cl)C1,OC1CCN(CC2CCSC2)CC1,0.4831817704284971,0.12072361599387099
CHR-SOS-70e-5,x0946,1,CS(=O)(=O)c1ccc(OC2(CC(=O)Nc3cccnc3)CCCC2)cc1,NS(O)(O)C1CCC(Br)CC1,0.510795077640885,0.10396044879767251
RAI-NOV-c18-1,x1392,0,O=c1c2ccc(Br)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.45826233908481717,0.1718516718675425
AUS-ARG-7cf-5,x0678,1,Cc1cc2ncn(-c3nc(-c4cccnc4)nc4ccccc34)c2cc1C,OC(CC1CCCCC1)NC1CCCNC1,0.460174341680644,0.15390690055260678
CHR-SOS-6c4-8,x0107,1,Cc1ccncc1NC(=O)NC1(C#Cc2cccnc2)CCC1,CC(O)NC1CNCCC1C,0.42201888891548284,0.1410139828116635
ALE-HEI-f28-5,x0678,1,Cc1nnc(CC(=O)Nc2cccnc2)s1,OC(CC1CCCCC1)NC1CCCNC1,0.5246024611574673,0.07453978059782138
TRY-UNI-1fd-1,x0107,0,CCNc1ncc(C#N)cc1CC(=O)Nc1cnccc1C,CC(O)NC1CNCCC1C,0.5290540699123061,0.11280938288773358
SID-ELM-8b3-26,x0678,1,O=C(CC1CCCCC1)Nc1c(Cl)ncc2nccnc12,OC(CC1CCCCC1)NC1CCCNC1,0.5249798652450056,0.08346762801588298
MED-UNK-e6e-4,x0748,0,CC1CCCCC1CC(=O)Nc1cccnc1,CC(O)NC(C)C1CCCC(Cl)C1,0.4420543722589201,0.0968215396763
DAR-DIA-23a-20,x1093,1,O=C(Cc1cncc2ccccc12)Nc1ccccc1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.42611268720211537,0.07292638035315865
ANT-DIA-3c7-2,x1093,0,N#Cc1ccccc1NC(=O)Cc1cccnc1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.41688706294207883,0.08664533920023815
MAK-UNK-0d6-27,x0749,1,CC(C(=O)[O-])c1ccc2c(c1)[nH]c1nnc(Cl)cc12,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.46880730114480706,0.1409634980855073
SID-ELM-258-21,x0678,1,O=C(CC1CCCCC1)Nc1cncc2ncccc12,OC(CC1CCCCC1)NC1CCCNC1,0.5304000932329859,0.08744729449121215
CHA-KIN-cea-4,x0107,1,O=C(CC1(Cn2cnnn2)CCCCC1)Nc1cnccc1CO,CC(O)NC1CNCCC1C,0.4901907385428634,0.09742039394442539
MAK-UNK-208-4,x0749,1,CCC1CC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)CCO1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4956858414664814,0.16266019380864083
TRY-UNI-714-4,x0678,1,Cc1ccncc1NC(=O)Nc1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.4415789504830832,0.07085769909507884
ALE-HEI-f28-1,x0678,1,Cc1ccncc1NC(=O)Nc1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.4415789504830832,0.07085769909507884
WAR-XCH-b72-41,x0946,0,NS(=O)(=O)c1ccc(N2CCC(CSc3ccccn3)CC2)cc1,NS(O)(O)C1CCC(Br)CC1,0.456329633078626,0.14487863744495447
DAR-DIA-033-8,x0967,0,C[NH+]1CCN(C(=O)NCCc2ccncc2NC(=O)Cc2ccccc2)CC1,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.47826204016486284,0.11107234458035271
MAK-UNK-9e4-10,x0991,0,O=c1c2cc(Cl)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,CCC(N)N,0.4872420283989531,0.18326682554533288
GAB-REV-70c-20,x0107,1,Cc1ccncc1NC(=O)Cc1ccc(S(N)(=O)=O)cc1,CC(O)NC1CNCCC1C,0.5432129218260106,0.1277077946440699
MED-UNK-e6e-3,x0678,1,CC1CCC(CC(=O)Nc2cccnc2)CC1,OC(CC1CCCCC1)NC1CCCNC1,0.5099569585353427,0.07842411364402846
SID-ELM-8b3-20,x0678,1,O=C(CC1CCCCC1)Nc1c(Cl)ncc2ncccc12,OC(CC1CCCCC1)NC1CCCNC1,0.49086772394593303,0.08272210478226887
RAI-NOV-a7d-2,x1420,0,O=C1NCCC1=CC(=O)N1Cc2ccccc2C(c2ccccc2)C1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.6861075177162483,0.19579894207318452
MAK-UNK-c7a-17,x0749,1,CC1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5510643257400158,0.17332684606237247
MAK-UNK-c7a-7,x0749,1,[NH3+]CC1OC(C2CCCC([NH3+])C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5699941000214209,0.16035732733586694
MAK-UNK-60a-3,x0749,1,[NH3+]CC1OC(C2CCCC([NH3+])C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5699941000214209,0.16035732733586694
MAK-UNK-60a-2,x0749,1,[NH3+]CC1OC(C2CCCC([NH3+])C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5699941000214209,0.16035732733586694
MAK-UNK-011-16,x0749,1,[NH3+]CC1OC(C2CCCC([NH3+])C2)Cc2c1ccc(O)c2O,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.5699941000214209,0.16035732733586694
MAK-UNK-0d6-16,x0749,1,Cc1cc2[nH]c3cc(C(C)C(=O)[O-])ccc3c2cc1Cl,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.38942024177381945,0.12335807083557888
MAK-UNK-011-1,x0749,1,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4855849232137389,0.15532516077728797
MAK-UNK-011-9,x0749,1,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4855849232137389,0.15532516077728797
MAK-UNK-60a-6,x0749,1,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4855849232137389,0.15532516077728797
MAK-UNK-208-3,x0749,1,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4855849232137389,0.15532516077728797
MAK-UNK-198-5,x0749,1,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4855849232137389,0.15532516077728797
MAK-UNK-c7a-8,x0749,1,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.4855849232137389,0.15532516077728797
